id,ageInDays,ageInDaysForYear,ageInYears,amateurClubName,amateurLeague,birthDate,birthPlace,countryCode,csPlayerId,draftDate,draftMasterId,draftYear,draftedByTeamId,firstName,height,lastName,notes,overallPickNumber,pickInRound,playerId,playerName,position,removedOutright,removedOutrightWhy,roundNumber,shootsCatches,supplementalDraft,teamPickHistory,triCode,weight
107,6818.0,243.0,18.0,Brynas,SWEDEN,1982-10-23,"Gävle, Sweden",SWE,40561.0,2001-06-23,48,2001,29,Per,75.0,Mars,,87,24,8469536.0,Per Mars,LW,N,,3,L,N,CBJ (from BUF),CBJ,205.0
108,6660.0,85.0,18.0,Sherbrooke,QMJHL,1983-03-30,"Laval, QC  CAN",CAN,4784.0,2001-06-23,48,2001,10,Nicolas,70.0,Corbeil,,88,25,8469537.0,Nicolas Corbeil,C,N,,3,R,N,TOR (from PHI),TOR,177.0
109,6551.0,341.0,17.0,Kalpa,Finland Jr.,1983-07-17,"Kuopio, Finland",FIN,42302.0,2001-06-23,48,2001,19,Tuomas,72.0,Nissinen,,89,26,8469538.0,Tuomas Nissinen,G,N,,3,L,N,STL,STL,176.0
110,6657.0,82.0,18.0,Calgary,WHL,1983-04-02,"Winnipeg, MB  CAN",CAN,8318.0,2001-06-23,48,2001,15,Owen,72.0,Fussey,,90,27,8469539.0,Owen Fussey,RW,N,,3,L,N,WSH,WSH,195.0
111,6966.0,26.0,19.0,Chilliwack,BCJHL,1982-05-28,"Surrey, BC  CAN",CAN,7203.0,2001-06-23,48,2001,12,Kevin,70.0,Estrada,,91,28,8469540.0,Kevin Estrada,LW,N,,3,L,N,CAR,CAR,180.0
112,6901.0,326.0,18.0,Merrimack,H-EAST,1982-08-01,"Mississauga, ON  CAN",CAN,468.0,2001-06-23,48,2001,25,Anthony,70.0,Aquino,,92,29,8469541.0,Anthony Aquino,RW,N,,3,R,N,DAL,DAL,190.0
113,7159.0,219.0,19.0,Val d'Or,QMJHL,1981-11-16,"Beauceville, QC  CAN",CAN,25206.0,2001-06-23,48,2001,30,Stephane,73.0,Veilleux,,93,30,8469542.0,Stephane Veilleux,C,N,,3,L,N,MIN (from OTT),MIN,190.0
114,6655.0,80.0,18.0,Podolsk,RUS,1983-04-04,"Moscow, Russia",RUS,27797.0,2001-06-23,48,2001,14,Evgeny,76.0,Artyukhin,,94,31,8469543.0,Evgeny Artyukhin,RW,N,,3,L,N,TBL (from NJD),TBL,255.0
115,7118.0,178.0,19.0,U. of Vermont,ECAC,1981-12-27,"Winnipeg, MB  CAN",CAN,22299.0,2001-06-23,48,2001,4,Patrick,73.0,Sharp,,95,32,8469544.0,Patrick Sharp,C,N,,3,R,N,PHI (from DET),PHI,199.0
116,6539.0,329.0,17.0,Val d'Or,QMJHL,1983-07-29,"Mont-Laurier, QC  CAN",CAN,21169.0,2001-06-23,48,2001,5,Alexandre,73.0,Rouleau,,96,33,8469545.0,Alexandre Rouleau,D,N,,3,L,N,PIT,PIT,180.0
117,6597.0,22.0,18.0,London,OHL,1983-06-01,"Thunder Bay, ON  CAN",CAN,2113.0,2001-06-23,48,2001,21,Danny,72.0,Bois,,97,34,8469546.0,Danny Bois,RW,N,,3,R,N,COL,COL,196.0
118,6717.0,142.0,18.0,Brandon,WHL,1983-02-02,"Churchill, MB  CAN",CAN,24589.0,2001-06-24,48,2001,18,Jordin,69.0,Tootoo,,98,1,8469547.0,Jordin Tootoo,RW,N,,4,R,N,NSH (from NYI),NSH,197.0
119,6844.0,269.0,18.0,Sault Ste. Marie,OHL,1982-09-28,"Hamilton, ON  CAN",CAN,7083.0,2001-06-24,48,2001,9,Ray,74.0,Emery,,99,2,8469548.0,Ray Emery,G,N,,4,L,N,OTT (from TBL),OTT,196.0
120,7221.0,281.0,19.0,Miami University,CCHA,1981-09-16,"South Bend, IN  USA",USA,22637.0,2001-06-24,48,2001,11,Brian,79.0,Sipotz,,100,3,8469549.0,Brian Sipotz,D,N,,4,R,N,ATL,ATL,250.0
121,6689.0,114.0,18.0,Kingston,OHL,1983-03-02,"Lindsay, ON  CAN",CAN,23558.0,2001-06-24,48,2001,2,Cory,75.0,Stillman,,101,4,8469550.0,Cory Stillman,C,N,,4,L,N,NYI (from FLA),NYI,215.0
122,8922.0,156.0,24.0,HPK,FINLAND,1977-01-19,"Lohja, Finland",FIN,43338.0,2001-06-24,48,2001,24,Timo,70.0,Parssinen,,102,5,8469551.0,Timo Parssinen,F,N,,4,L,N,ANA,ANA,196.0
123,10588.0,361.0,28.0,TPS,FINLAND,1972-06-28,"Hämeenlinna, Finland",FIN,50679.0,2001-06-24,48,2001,30,Tony,70.0,Virta,,103,6,8469552.0,Tony Virta,RW,N,,4,L,N,MIN,MIN,187.0
124,6668.0,93.0,18.0,Rimouski,QMJHL,1983-03-23,"Halifax, NS  CAN",CAN,15085.0,2001-06-24,48,2001,16,Brent,75.0,MacLellan,,104,7,8469553.0,Brent MacLellan,D,N,,4,R,N,CHI (from MTL),CHI,211.0
125,6980.0,40.0,19.0,Twin Cities,,1981-05-16,"St. Paul, MN  USA",USA,1597.0,2000-06-25,47,2000,16,Adam,71.0,Berkhoel,,240,11,8468720.0,Adam Berkhoel,G,N,,8,L,N,CHI,CHI,185.0
126,6901.0,327.0,18.0,Lethbridge,WHL,1981-08-03,"Vancouver, BC  CAN",CAN,1017.0,2000-06-25,47,2000,23,Nathan,72.0,Barrett,,241,12,8468721.0,Nathan Barrett,C,N,,8,L,N,VAN,VAN,189.0
127,6968.0,28.0,19.0,U. of Notre Dame,CCHA,1981-05-28,"Evanston, IL  USA",USA,18092.0,2000-06-25,47,2000,11,Evan,73.0,Nielsen,,242,13,8468722.0,Evan Nielsen,D,N,,8,R,N,ATL (from ANA),ATL,195.0
128,6535.0,326.0,17.0,Hermes Div. 1,,1982-08-04,"Kokkola, Finland",FIN,44746.0,2000-06-25,47,2000,8,Joni,71.0,Puurula,,243,14,8468723.0,Joni Puurula,G,N,,8,L,N,MTL,MTL,180.0
129,6813.0,239.0,18.0,Portland,WHL,1981-10-30,"Los Angeles, CA  USA",USA,2465.0,2000-06-25,47,2000,11,Eric,75.0,Bowen,,244,15,8468724.0,Eric Bowen,RW,N,,8,R,N,ATL (from CAR),ATL,225.0
130,7062.0,123.0,19.0,U. of Minnesota,NCAA,1981-02-23,"Lansing, MI  USA",USA,25871.0,2000-06-25,47,2000,26,Dan,69.0,Welch,,245,16,8468725.0,Dan Welch,RW,N,,8,R,N,LAK,LAK,199.0
131,7032.0,92.0,19.0,Mississauga,OHL,1981-03-25,Burlington,CAN,26366.0,2000-06-25,47,2000,28,Chad,73.0,Wiseman,,246,17,8468726.0,Chad Wiseman,LW,N,,8,L,N,SJS,SJS,205.0
132,6997.0,57.0,19.0,Omaha,USHL,1981-04-29,"San Francisco, CA  USA",USA,19712.0,2000-06-25,47,2000,22,Jason,73.0,Platt,,247,18,8468727.0,Jason Platt,D,N,,8,L,N,EDM,EDM,210.0
133,6649.0,74.0,18.0,Moose Jaw,WHL,1982-04-12,"Winnipeg, MB  CAN",CAN,5069.0,2000-06-25,47,2000,5,Steven,75.0,Crampton,,248,19,8468728.0,Steven Crampton,RW,N,,8,R,N,PIT,PIT,197.0
134,6829.0,255.0,18.0,Tappara Jr.,FINLAND,1981-10-14,"Kangasala, Finland",FIN,50464.0,2000-06-25,47,2000,27,Sami,71.0,Venalainen,,249,20,8468729.0,Sami Venalainen,RW,N,,8,R,N,PHX,PHX,183.0
135,7390.0,85.0,20.0,Freibourg,SUI,1980-04-01,"Geneva, Switzerland",CHE,30270.0,2000-06-25,47,2000,26,Flavien,70.0,Conne,,250,21,8468730.0,Flavien Conne,C,N,,8,L,N,LAK,LAK,176.0
136,7016.0,76.0,19.0,USA U-18,USA,1981-04-10,"Syracuse, NY  USA",USA,11539.0,2000-06-25,47,2000,17,Todd,71.0,Jackson,,251,22,8468731.0,Todd Jackson,RW,N,,8,R,N,DET (from OTT),DET,170.0
137,6810.0,236.0,18.0,Toronto St. Michael's,OHL,1981-11-02,"Toronto, ON  CAN",CAN,2233.0,2000-06-25,47,2000,21,Darryl,73.0,Bootland,,252,23,8468732.0,Darryl Bootland,RW,N,,8,R,N,COL,COL,197.0
138,6635.0,60.0,18.0,Swift Current,WHL,1982-04-26,"Prince Albert, SK  CAN",CAN,23070.0,2000-06-25,47,2000,13,Mathew,74.0,Sommerfeld,,253,24,8468733.0,Mathew Sommerfeld,LW,N,,8,L,N,FLA,FLA,192.0
139,6932.0,358.0,18.0,Cherepovets,RUS,1981-07-03,"Ufasia, Russia",RUS,46919.0,2000-06-25,47,2000,10,Alexander,72.0,Shinkar,,254,25,8468734.0,Alexander Shinkar,RW,N,,8,L,N,TOR,TOR,176.0
140,6744.0,170.0,18.0,Tri-City,WHL,1982-01-07,"Edmonton, AB  CAN",CAN,35463.0,2000-06-25,47,2000,30,Eric,72.0,Johansson,,255,26,8468735.0,Eric Johansson,C,Y,Unsigned,8,L,N,MIN (from DAL),MIN,190.0
141,8470.0,69.0,23.0,Ilves,FINLAND,1977-04-17,"Tampere, Finland",FIN,45802.0,2000-06-25,47,2000,28,Pasi,71.0,Saarinen,,256,27,8468736.0,Pasi Saarinen,D,N,,8,R,N,SJS (from WSH),SJS,189.0
142,6533.0,324.0,17.0,Lethbridge,WHL,1982-08-06,"Morden, MB  CAN",CAN,16108.0,2000-06-25,47,2000,1,Warren,75.0,McCutcheon,,257,28,8468737.0,Warren McCutcheon,C,N,,8,L,N,NJD,NJD,188.0
143,6732.0,158.0,18.0,Kitchener,OHL,1982-01-19,"Vancouver, BC  CAN",CAN,16492.0,2000-06-25,47,2000,7,Sean,76.0,McMorrow,,258,29,8468738.0,Sean McMorrow,D,N,,8,R,N,BUF (from CGY),BUF,224.0
144,7048.0,108.0,19.0,Nipawin,,1981-03-09,"Watrous, SK  CAN",CAN,12377.0,2000-06-25,47,2000,4,Regan,74.0,Kelly,,259,30,8468739.0,Regan Kelly,D,N,,8,L,N,PHI,PHI,200.0
145,6654.0,79.0,18.0,HK Moscow,,1982-04-07,"Belgorod, Russia",RUS,29584.0,2000-06-25,47,2000,17,Evgeni,71.0,Bumagin,,260,31,8468740.0,Evgeni Bumagin,RW,N,,8,L,N,DET,DET,176.0
146,9123.0,357.0,24.0,Leksand,SWEDEN,1975-07-04,"Vienna, Austria",AUT,6245.0,2000-06-25,47,2000,19,Reinhard,71.0,Divis,,261,32,8468741.0,Reinhard Divis,G,N,,8,L,N,STL,STL,197.0
147,6688.0,113.0,18.0,Guelph,OHL,1982-03-04,"Toronto, ON  CAN",CAN,7716.0,2000-06-25,47,2000,16,Peter,76.0,Flache,,262,1,8468742.0,Peter Flache,C,N,,9,L,N,CHI (from ATL),CHI,190.0
148,8052.0,16.0,22.0,HC Ambri Piotta,,1978-06-09,"Zurich, Switzerland",CHE,52089.0,2000-06-25,47,2000,14,Thomas,71.0,Ziegler,,263,2,8468743.0,Thomas Ziegler,F,N,,9,L,N,TBL (from MIN),TBL,176.0
149,7257.0,318.0,19.0,Penza,,1980-08-12,"Penza, Russia",RUS,27437.0,2000-06-25,47,2000,2,Dimitri,72.0,Altaryov,,264,3,8468744.0,Dimitri Altaryov,F,N,,9,L,N,NYI (from CBJ),NYI,191.0
150,6639.0,64.0,18.0,Cape Breton,QMJHL,1982-04-22,"Charlesbourg, QC  CAN",CAN,4906.0,2000-06-25,47,2000,10,Jean-Philippe,74.0,Cote,,265,4,8468745.0,Jean-Philippe Cote,D,N,,9,L,N,TOR (from TBL),TOR,216.0
151,6998.0,58.0,19.0,Northwood Prep,USHSE,1981-04-28,"New Hartford, NY  USA",USA,12961.0,2000-06-25,47,2000,21,Sean,72.0,Kotary,,266,5,8468746.0,Sean Kotary,C,N,,9,R,N,COL (from NYI),COL,181.0
152,8409.0,8.0,23.0,Ilves Tampere,FINLAND,1977-06-17,"Ylöjärvi, Finland",FIN,43887.0,2000-06-25,47,2000,2,Tomi,75.0,Pettinen,,267,6,8468747.0,Tomi Pettinen,D,N,,9,L,N,NYI (from NSH),NYI,220.0
153,10106.0,245.0,27.0,Slavia Praha,CZECH,1972-10-24,"Vyskov, Czech Republic",CZE,37170.0,2000-06-25,47,2000,6,Pavel,73.0,Kolarik,,268,7,8468748.0,Pavel Kolarik,D,N,,9,L,N,BOS,BOS,207.0
154,8237.0,202.0,22.0,Saipa,FINLAND,1977-12-06,"Prostejov, Czech Republic",CZE,45226.0,2000-06-25,47,2000,3,Martin,72.0,Richter,,269,8,8468749.0,Martin Richter,D,N,,9,L,N,NYR,NYR,189.0
155,7376.0,71.0,20.0,Kamloops,WHL,1980-04-15,"Calgary, AB  CAN",CAN,6751.0,2000-06-25,47,2000,20,Micki,70.0,Dupont,,270,9,8468750.0,Micki Dupont,D,N,,9,R,N,CGY,CGY,186.0
156,8686.0,286.0,23.0,Davos,SwissA,1976-09-13,"Egerkingen, Switzerland",CHE,50846.0,2000-06-25,47,2000,16,Reto,70.0,Von Arx,,271,10,8468751.0,Reto Von Arx,F,N,,9,L,N,CHI,CHI,179.0
157,6914.0,340.0,18.0,Spokane,WHL,1981-07-21,"Whitecourt, AB  CAN",CAN,22937.0,2000-06-25,47,2000,23,Tim,69.0,Smith,,272,11,8468752.0,Tim Smith,C,N,,9,L,N,VAN,VAN,160.0
158,10461.0,234.0,28.0,HPK Hameenlinna,FINLAND,1971-11-04,"Ostrava, Czech Republic",CZE,47127.0,2000-06-25,47,2000,5,Roman,74.0,Simicek,,273,12,8468753.0,Roman Simicek,C,N,,9,R,N,PIT (from ANA),PIT,210.0
159,7088.0,149.0,19.0,Neftechimik,RUS,1981-01-28,"Nizhny Tagil, Russia",RUS,41690.0,2000-06-25,47,2000,22,Evgeny,69.0,Muratov,,274,13,8468754.0,Evgeny Muratov,LW,N,,9,R,N,EDM,EDM,178.0
160,7435.0,130.0,20.0,Rouyn-Noranda,QMJHL,1980-02-16,"Hauterive, QC  CAN",CAN,8610.0,2000-06-25,47,2000,8,Jonathan,74.0,Gauthier,,275,14,8468755.0,Jonathan Gauthier,D,N,,9,L,N,MTL,MTL,187.0
161,7208.0,269.0,19.0,Michigan State U.,NCAA,1980-09-30,"Calgary, AB  CAN",CAN,7485.0,2000-06-25,47,2000,12,Troy,69.0,Ferguson,,276,15,8468756.0,Troy Ferguson,F,N,,9,R,N,CAR,CAR,165.0
162,6684.0,109.0,18.0,Windsor,OHL,1982-03-08,"Peterborough, ON  CAN",CAN,4974.0,2000-06-25,47,2000,7,Ryan,75.0,Courtney,,277,16,8468757.0,Ryan Courtney,LW,N,,9,L,N,BUF,BUF,195.0
163,7539.0,234.0,20.0,Vsetin HC Vsetin,CZECH,1979-11-04,"Uherské Hradit?, Czech Republic",CZE,43334.0,2000-06-25,47,2000,29,Martin,74.0,Paroulek,,278,17,8468758.0,Martin Paroulek,RW,N,,9,R,N,CBJ (from SJS),CBJ,183.0
164,6507.0,298.0,17.0,Lulea Jr.,SWEDEN-JR.,1982-09-01,,SWE,39531.0,2000-06-25,47,2000,6,Andreas,75.0,Lindstrom,,279,18,8468759.0,Andreas Lindstrom,LW,N,,9,L,N,BOS (from EDM),BOS,215.0
165,7118.0,179.0,19.0,Dartmouth College,ECAC,1980-12-29,"Leduc, AB  CAN",CAN,2349.0,2000-06-25,47,2000,5,Nick,71.0,Boucher,,280,19,8468760.0,Nick Boucher,G,N,,9,L,N,PIT,PIT,175.0
166,7651.0,346.0,20.0,Trencin,CZECH,1979-07-15,"Ilava, Slovakia",SVK,31595.0,2000-06-25,47,2000,27,Peter,73.0,Fabus,,281,20,8468761.0,Peter Fabus,F,N,,9,L,N,PHX,PHX,191.0
167,7108.0,169.0,19.0,Kalpa Jr.,Finland Jr.,1981-01-08,"Kouvola, Finland",FIN,32858.0,2000-06-25,47,2000,26,Carl,72.0,Grahn,,282,21,8468762.0,Carl Grahn,G,N,,9,L,N,LAK,LAK,169.0
168,6569.0,360.0,17.0,Portland,WHL,1982-07-01,"St. Albert, AB  CAN",CAN,5889.0,2000-06-25,47,2000,9,James,77.0,Demone,,283,22,8468763.0,James Demone,D,N,,9,L,N,OTT,OTT,220.0
169,7307.0,2.0,20.0,Kloten,SUI,1980-06-23,"Zurich, Switzerland",CHE,34235.0,2000-06-25,47,2000,18,Martin,73.0,Hohener,,284,23,8468764.0,Martin Hohener,D,N,,9,L,N,NSH,NSH,172.0
170,6733.0,159.0,18.0,Tri-City,WHL,1982-01-18,"Lloydminster, AB  CAN",CAN,25634.0,2000-06-25,47,2000,21,Blake,73.0,Ward,,285,24,8468765.0,Blake Ward,G,N,,9,L,N,COL,COL,190.0
171,7361.0,56.0,20.0,Trencin Jr.,CZECH,1980-04-30,"Trencin, Slovakia",SVK,41925.0,2000-06-25,47,2000,29,Andrej,73.0,Nedorost,,286,25,8468766.0,Andrej Nedorost,C,N,,9,L,N,CBJ (from FLA),CBJ,199.0
172,6985.0,45.0,19.0,Slavia Praha Jr.,Czech,1981-05-11,"Praha, Czech Republic",CZE,37399.0,2000-06-25,47,2000,4,Milan,72.0,Kopecky,,287,26,8468767.0,Milan Kopecky,LW,N,,9,L,N,PHI (from TOR),PHI,176.0
173,6997.0,57.0,19.0,Cornell U.,NCAA,1981-04-29,"Toronto, ON  CAN",CAN,16598.0,2000-06-25,47,2000,11,Mark,72.0,McRae,,288,27,8468768.0,Mark McRae,D,N,,9,R,N,ATL (from DAL),ATL,175.0
174,10308.0,81.0,28.0,Djurgarden,SWEDEN,1972-04-05,"Huddinge, Sweden",SWE,,2000-06-25,47,2000,15,Bjorn,72.0,Nord,,289,28,8468769.0,Bjorn Nord,D,N,,9,L,N,WSH (from WSH),WSH,198.0
175,7113.0,174.0,19.0,Val d'Or,QMJHL,1981-01-03,"Thetford Mines, QC  CAN",CAN,8464.0,2000-06-25,47,2000,11,Simon,70.0,Gamache,,290,29,8468770.0,Simon Gamache,C,N,,9,L,N,ATL (from NJD),ATL,186.0
176,8802.0,36.0,24.0,Kloten,SUI,1976-05-20,"Zurich, Switzerland",CHE,44911.0,2000-06-25,47,2000,16,Arne,75.0,Ramholt,,291,30,8468771.0,Arne Ramholt,D,N,,9,R,N,CHI (from PHI),CHI,215.0
177,6628.0,53.0,18.0,Rouyn-Noranda,QMJHL,1982-05-03,"Sorel, QC  CAN",CAN,15368.0,2000-06-25,47,2000,29,Louis,74.0,Mandeville,,292,31,8468772.0,Louis Mandeville,D,N,,9,L,N,CBJ (from DET),CBJ,193.0
178,7301.0,362.0,19.0,Montreal,EXHIB,1980-06-29,"Jyväskylä, Finland",FIN,36747.0,2000-06-25,47,2000,19,Lauri,74.0,Kinos,,293,32,8469981.0,Lauri Kinos,D,N,,9,L,N,STL,STL,195.0
179,6644.0,69.0,18.0,Spartak,RUSSIA-1,1983-04-15,"Tver, Russia",RUS,37757.0,2001-06-23,48,2001,11,Ilya,75.0,Kovalchuk,,1,1,8469454.0,Ilya Kovalchuk,F,N,,1,R,N,ATL,ATL,230.0
180,6585.0,10.0,18.0,Windsor,OHL,1983-06-13,"Toronto, ON  CAN",CAN,23197.0,2001-06-23,48,2001,9,Jason,75.0,Spezza,,2,2,8469455.0,Jason Spezza,C,N,,1,R,N,OTT (from NYI),OTT,216.0
181,6807.0,232.0,18.0,Omsk,RUS,1982-11-03,"Omsk, Russia",RUS,48804.0,2001-06-23,48,2001,14,Alexander,75.0,Svitov,,3,3,8469456.0,Alexander Svitov,C,N,,1,L,N,TBL,TBL,228.0
182,6656.0,81.0,18.0,Plymouth,OHL,1983-04-03,"Toronto, ON  CAN",CAN,25865.0,2001-06-23,48,2001,13,Stephen,71.0,Weiss,,4,4,8469457.0,Stephen Weiss,C,N,,1,L,N,FLA,FLA,185.0
183,6642.0,67.0,18.0,Omsk,RUS,1983-04-17,"Chelyabinsk, Russia",RUS,30060.0,2001-06-23,48,2001,24,Stanislav,70.0,Chistov,,5,5,8469458.0,Stanislav Chistov,F,N,,1,R,N,ANA,ANA,193.0
184,6678.0,103.0,18.0,TPS,FINLAND,1983-03-12,"Turku, Finland",FIN,37137.0,2001-06-23,48,2001,30,Mikko,74.0,Koivu,,6,6,8469459.0,Mikko Koivu,C,N,,1,L,N,MIN,MIN,200.0
185,7095.0,155.0,19.0,U. of Michigan,CCHA,1982-01-19,"West Islip, NY  USA",USA,12882.0,2001-06-23,48,2001,8,Mike,76.0,Komisarek,,7,7,8469460.0,Mike Komisarek,D,N,,1,R,N,MTL,MTL,243.0
186,6803.0,228.0,18.0,Halifax,QMJHL,1982-11-07,"Repentigny, QC  CAN",CAN,13956.0,2001-06-23,48,2001,29,Pascal,74.0,Leclaire,,8,8,8469461.0,Pascal Leclaire,G,N,,1,L,N,CBJ,CBJ,202.0
187,6702.0,127.0,18.0,Jokerit,FINLAND,1983-02-16,"Vantaa, Finland",FIN,45671.0,2001-06-23,48,2001,16,Tuomo,72.0,Ruutu,,9,9,8469462.0,Tuomo Ruutu,F,N,,1,L,N,CHI,CHI,205.0
188,6609.0,34.0,18.0,Kootenay,WHL,1983-05-20,"Montreal, QC  CAN",CAN,1886.0,2001-06-23,48,2001,3,Dan,73.0,Blackburn,,10,10,8469463.0,Dan Blackburn,G,N,,1,L,N,NYR,NYR,180.0
189,6623.0,48.0,18.0,Frolunda,SWEDEN,1983-05-06,"Färgelanda, Sweden",SWE,22666.0,2001-06-23,48,2001,27,Fredrik,73.0,Sjostrom,,11,11,8469464.0,Fredrik Sjostrom,RW,N,,1,L,N,PHX (from CGY),PHX,218.0
190,6767.0,192.0,18.0,Prince George,WHL,1982-12-13,"Smithers, BC  CAN",CAN,9912.0,2001-06-23,48,2001,18,Dan,73.0,Hamhuis,,12,12,8469465.0,Dan Hamhuis,D,N,,1,L,N,NSH,NSH,209.0
191,6524.0,314.0,17.0,Hull,QMJHL,1983-08-13,"Pardubice, Czech Republic",CZE,10479.0,2001-06-23,48,2001,22,Ales,72.0,Hemsky,,13,13,8469466.0,Ales Hemsky,RW,N,,1,R,N,EDM (from BOS),EDM,184.0
192,7007.0,67.0,19.0,Boston College,H-EAST,1982-04-17,"Vancouver, BC  CAN",CAN,12815.0,2001-06-23,48,2001,20,Chuck,72.0,Kobasew,,14,14,8469467.0,Chuck Kobasew,RW,N,,1,R,N,CGY (from PHX),CGY,192.0
193,6722.0,147.0,18.0,Spartak,RUSSIA-1,1983-01-27,"Elektrostal, Russia",RUS,37018.0,2001-06-23,48,2001,12,Igor,72.0,Knyazev,,15,15,8469468.0,Igor Knyazev,D,N,,1,L,N,CAR,CAR,208.0
194,6991.0,51.0,19.0,Ohio State U.,CCHA,1982-05-03,"Pittsburgh, PA  USA",USA,24941.0,2001-06-23,48,2001,23,R.J.,74.0,Umberger,,16,16,8469469.0,R.J. Umberger,C,N,,1,L,N,VAN,VAN,220.0
195,6722.0,147.0,18.0,Erie,OHL,1983-01-27,"Toronto, ON  CAN",CAN,4488.0,2001-06-23,48,2001,10,Carlo,73.0,Colaiacovo,,17,17,8469470.0,Carlo Colaiacovo,D,N,,1,L,N,TOR,TOR,205.0
196,6803.0,228.0,18.0,Frolunda,SWEDEN,1982-11-07,"Göteborg, Sweden",SWE,36211.0,2001-06-23,48,2001,26,Jens,75.0,Karlsson,,18,18,8469471.0,Jens Karlsson,F,N,,1,R,N,LAK,LAK,200.0
197,6757.0,182.0,18.0,Kamloops,WHL,1982-12-23,"Vancouver, BC  CAN",CAN,17432.0,2001-06-23,48,2001,6,Shaone,76.0,Morrisonn,,19,19,8469472.0,Shaone Morrisonn,D,N,,1,L,N,BOS (from EDM),BOS,210.0
198,6513.0,303.0,17.0,Schwenningen,GERMANY,1983-08-24,"Calw, Germany",DEU,9064.0,2001-06-23,48,2001,28,Marcel,73.0,Goc,,20,20,8469473.0,Marcel Goc,C,N,,1,L,N,SJS,SJS,202.0
199,6787.0,212.0,18.0,Red Deer,WHL,1982-11-23,"Lloydminster, SK  CAN",CAN,519.0,2001-06-23,48,2001,5,Colby,74.0,Armstrong,,21,21,8469474.0,Colby Armstrong,RW,N,,1,R,N,PIT,PIT,195.0
200,6525.0,315.0,17.0,Budejovice,CZE,1983-08-12,"Pelhrimov, Czech Republic",CZE,42483.0,2001-06-23,48,2001,7,Jiri,75.0,Novotny,,22,22,8469475.0,Jiri Novotny,C,N,,1,R,N,BUF,BUF,204.0
201,6720.0,145.0,18.0,Windsor,OHL,1983-01-29,"Clawson, MI  USA",USA,9026.0,2001-06-23,48,2001,9,Tim,72.0,Gleason,,23,23,8469476.0,Tim Gleason,D,N,,1,L,N,OTT (from PHI),OTT,217.0
202,6679.0,104.0,18.0,Peterborough,OHL,1983-03-11,"Prostejov, Czech Republic",CZE,13026.0,2001-06-23,48,2001,13,Lukas,75.0,Krajicek,,24,24,8469477.0,Lukas Krajicek,D,N,,1,L,N,FLA (from STL),FLA,205.0
203,6527.0,317.0,17.0,Omsk,RUS,1983-08-10,"Ust-Kamenogorsk, Kazakhstan",KAZ,43627.0,2001-06-23,48,2001,8,Alexander,72.0,Perezhogin,,25,25,8469478.0,Alexander Perezhogin,C,N,,1,L,N,MTL (from WSH),MTL,211.0
204,6851.0,276.0,18.0,Chicago,NAHL,1982-09-20,"Garden City, MI  USA",USA,725.0,2001-06-23,48,2001,25,Jason,71.0,Bacashihua,,26,26,8469479.0,Jason Bacashihua,G,N,,1,L,N,DAL,DAL,177.0
205,6505.0,295.0,17.0,Red Deer,WHL,1983-09-01,"Vermilion, AB  CAN",CAN,26512.0,2001-06-23,48,2001,4,Jeff,75.0,Woywitka,,27,27,8469480.0,Jeff Woywitka,D,N,,1,L,N,PHI (from OTT),PHI,227.0
206,7099.0,159.0,19.0,Saskatoon,WHL,1982-01-15,"Lethbridge, AB  CAN",CAN,7940.0,2001-06-23,48,2001,1,Adrian,73.0,Foster,,28,28,8469481.0,Adrian Foster,LW,N,,1,L,N,NJD,NJD,200.0
207,6798.0,223.0,18.0,Erie,OHL,1982-11-12,"St. George, ON  CAN",CAN,17659.0,2001-06-23,48,2001,16,Adam,73.0,Munro,,29,29,8469482.0,Adam Munro,G,N,,1,L,N,CHI (from DET),CHI,187.0
208,7040.0,100.0,19.0,Ohio State U.,CCHA,1982-03-15,"Milwaukee, WI  USA",USA,23388.0,2001-06-23,48,2001,26,David,77.0,Steckel,,30,30,8469483.0,David Steckel,F,N,,1,L,N,LAK (from COL),LAK,217.0
209,6711.0,136.0,18.0,Seattle,WHL,1983-02-07,"Daysland, AB  CAN",CAN,23210.0,2001-06-23,48,2001,27,Matthew,77.0,Spiller,,31,1,8469484.0,Matthew Spiller,D,N,,2,L,N,PHX (from NYI),PHX,233.0
210,6625.0,50.0,18.0,Kitchener,OHL,1983-05-04,"Ottawa, ON  CAN",CAN,21242.0,2001-06-23,48,2001,7,Derek,69.0,Roy,,32,2,8469485.0,Derek Roy,C,N,,2,L,N,BUF (from TBL),BUF,184.0
211,6588.0,13.0,18.0,Spartak,RUSSIA-JR.,1983-06-10,"Moscow, Russia",RUS,46939.0,2001-06-23,48,2001,18,Timofei,73.0,Shishkanov,,33,3,8469486.0,Timofei Shishkanov,F,N,,2,R,N,NSH (from ATL),NSH,213.0
212,6688.0,113.0,18.0,Prince Albert,WHL,1983-03-02,"Eastend, SK  CAN",CAN,25726.0,2001-06-23,48,2001,13,Greg,73.0,Watson,,34,4,8469487.0,Greg Watson,F,N,,2,L,N,FLA,FLA,208.0
213,6830.0,255.0,18.0,Toronto St. Michael's,OHL,1982-10-11,"Stoney Creek, ON  CAN",CAN,19848.0,2001-06-23,48,2001,24,Mark,73.0,Popovic,,35,5,8469488.0,Mark Popovic,D,N,,2,L,N,ANA,ANA,205.0
